STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,TMIN
GHCND:USW00094846,200.6,41.995,-87.93361,20070711,77,62
GHCND:USW00094846,200.6,41.995,-87.93361,20070712,80,61
GHCND:USW00094846,200.6,41.995,-87.93361,20070713,78,58
GHCND:USW00094846,200.6,41.995,-87.93361,20070714,84,61
GHCND:USW00094846,200.6,41.995,-87.93361,20070715,82,60
GHCND:USW00094846,200.6,41.995,-87.93361,20070716,82,65
GHCND:USW00094846,200.6,41.995,-87.93361,20070717,83,68
GHCND:USW00094846,200.6,41.995,-87.93361,20070718,85,69
GHCND:USW00094846,200.6,41.995,-87.93361,20070719,83,63
GHCND:USW00094846,200.6,41.995,-87.93361,20070720,75,58
GHCND:USW00094846,200.6,41.995,-87.93361,20070721,74,58
GHCND:USW00094846,200.6,41.995,-87.93361,20070722,81,58
GHCND:USW00094846,200.6,41.995,-87.93361,20070723,83,60
